MAE,RMSE,R2,WAPE,MAPE,SMAPE,model,score,is_best
7.070047510775426,9.166296965355148,0.7826957086518351,32.95773487510347,78.24741954366222,43.2929473410928,CNN,0.31047014650809024,False
5.229452522857373,7.205150041895731,0.8657338565749316,24.377616915246332,50.075043812839326,34.77614421538438,LSTM,0.39740039646483116,True
6.4296855640190955,8.842336628662267,0.7977844516049379,29.97262349740277,62.95281454129705,39.12320940061884,CNN-LSTM,0.3287886650180125,False
5.95817958824766,7.974233452795248,0.8355407337692828,27.774651147454925,61.61855360645829,37.44164947452254,Ensemble,0.36466798932931194,False
