MAE,RMSE,R2,WAPE,MAPE,SMAPE,model,score,is_best
0.18303872346391692,0.35343241221579536,0.027116663474426428,87.69489013442919,83.94506588725686,184.48395380661088,CNN,-0.35638808862314403,False
0.17005315435517374,0.3098873837998528,0.2520788642669194,81.47343035382292,72.34753531157402,175.51562811411515,LSTM,-0.18466314637553177,True
0.18394187232412193,0.34515621763194904,0.07214648451697314,88.127593873681,84.87840219546258,185.55822443009592,CNN-LSTM,-0.3256162215157844,False
0.178351740067773,0.3354966354538859,0.12335380204161384,85.44932981687288,80.39033446476448,181.51580440859422,Ensemble,-0.2841438096400203,False
