MAE,RMSE,R2,WAPE,MAPE,SMAPE,model,score,is_best
57.661421834203026,81.55338522971668,0.622744584117175,25.791855580811085,33.4756643165245,27.844103484293857,CNN,0.19922079758652705,False
36.649329039358165,52.01418324860199,0.846540045921952,16.39318233314974,20.305704315523414,18.757306667942075,LSTM,0.39678973344594415,True
46.26320386872816,65.05825520056777,0.759919813031318,20.693452137180543,25.909167703376795,23.08566235741268,CNN-LSTM,0.3165690280267988,False
43.87658289249312,61.579672261303294,0.7849070165484754,19.62592064754468,25.165929985177787,22.069486102468197,Ensemble,0.33893613339401896,False
