MAE,RMSE,R2,WAPE,MAPE,SMAPE,model,score,is_best
0.45987743735230635,1.9585357152367038,-0.20002962776256594,34.66485425717253,33.814040518133844,25.359694393618497,CNN,-0.40843903798645764,False
0.3317798034090989,1.7914005255480359,-0.003955288798243473,25.009051535265726,24.839797168576226,22.487242650154077,LSTM,-0.2527862651042669,False
0.3256269660748335,1.785058914376557,0.003140193023072113,24.545260115777143,23.9019664348827,20.043878582256276,CNN-LSTM,-0.2468919895143979,True
0.33891643795459453,1.7894039741862566,-0.0017186797632644524,25.547000076143554,25.218431067721177,21.756611747455253,Ensemble,-0.2522968517285249,False
