MAE,RMSE,R2,WAPE,MAPE,SMAPE,model,score,is_best
0.07429900433376638,0.1125295811453717,0.002332776312494622,75.34546918353774,22.957287309036015,94.11468507960805,CNN,-0.3490545574766797,True
0.08436683320660247,0.12013348420591612,-0.13705231281067576,85.5550984630335,54.546516470131756,123.44950382531607,LSTM,-0.4666032666111546,False
0.11626241674750215,0.1542170551568956,-0.8737735816431751,117.89991557493175,107.82063517784127,173.59346504442922,CNN-LSTM,-1.0338308580935929,False
0.0865401376781692,0.1213320610943283,-0.15985433526973858,87.75901285673497,61.07453369187722,132.9499388330801,Ensemble,-0.4868200023714725,False
